OBJ_ID,ARA_XCRD,ARA_YCRD,PRRCK_LARG,PRRCK_MDDL,LOCTN_ALTT,LOCTN_GRDN,EIGHT_AGL,CLZN_CD,TPGRP_TPCD,PRDN_FOM_C,SLANT_TYP,SLDPT_TPCD,SCSTX_CD,SLTP_CD,LDMARK_STN,MAP_LABEL
291,277937.25,315202.12,1,11,392.00,26.10,251.80,2,12,01,1,10,02,01,L101,B₁
292,278820.66,314898.51,1,11,344.30,20.70,81.30,2,12,01,1,10,01,01,L101,B₁
293,278369,313452,1,11,234.10,30.20,51.20,2,12,05,2,20,01,02,L102,B₂
294,276519.67,310285.69,1,11,255.20,27.20,85.10,2,12,05,2,20,02,02,L102,B₂
295,276829.67,310245.69,1,11,221.70,26.60,173.00,2,12,05,2,20,02,02,L102,B₂
296,276097,312822.78,1,11,322.30,32.10,268.50,2,12,05,2,20,01,02,L102,B₂
297,276781.03,312765.27,1,11,285.30,33.50,352.70,2,12,05,2,20,01,02,L102,B₂
298,278347.25,316497.12,1,11,384.60,33.30,138.80,2,12,05,2,20,02,02,L102,B₂
299,278162.25,315667.12,1,11,380.10,26.20,176.50,2,12,05,2,20,02,02,L102,B₂
300,279680.66,316988.51,1,11,357.40,37.50,170.20,2,12,05,2,20,01,02,L102,B₂
301,279480.66,316593.51,1,11,383.30,26.50,74.80,2,12,05,2,20,01,02,L102,B₂
302,279123,316471,1,11,387.60,23.70,181.60,2,12,05,2,20,01,02,L102,B₂
303,279293,315965,1,11,337.70,34.70,309.00,2,12,05,2,20,01,02,L102,B₂
304,280829.02,316063.57,1,11,266.70,28.80,90.30,2,12,05,2,20,01,02,L102,B₂
305,279585.66,315968.51,1,11,368.40,32.00,164.10,2,12,05,2,20,01,02,L102,B₂
306,276332,310056.93,1,11,296.10,24.70,87.60,2,12,05,2,20,02,02,L102,B₂
307,276332,310056.93,1,11,296.10,24.70,87.60,2,12,05,2,20,02,02,L102,B₂
308,277847,313313,1,11,253.90,27.20,316.50,2,12,05,2,20,01,02,L102,B₂
309,276286,312496,1,11,267.80,22.80,266.40,2,12,05,2,20,01,02,L102,B₂
310,276419.67,310180.69,1,11,287.40,25.50,92.50,2,12,05,2,20,02,02,L102,B₂
311,277059.67,309830.69,1,11,197.00,28.70,93.60,2,12,05,2,20,02,02,L102,B₂
312,275697,314132.78,1,11,258.80,23.10,46.60,2,12,01,1,10,01,01,L101,B₁
313,277746.03,311730.27,1,11,240.60,25.90,77.60,2,12,01,1,10,01,01,L101,B₁
314,278447.25,315477.12,1,11,310.50,37.40,33.40,2,12,05,2,20,02,02,L102,B₂
315,281724.02,315458.57,2,26,302.90,22.70,346.50,2,12,05,2,20,03,14,L314,DRb₂
316,279374.32,309695.31,1,12,545.70,32.60,290.80,2,12,01,1,10,01,01,L101,B₁
317,279674.32,310225.31,1,12,592.50,36.70,252.00,2,12,01,1,10,01,01,L101,B₁
318,279060.15,313169.37,1,11,206.10,14.50,315.00,2,07,05,1,10,01,24,L624,Er₁
319,278760.15,312459.37,1,11,209.70,15.50,53.20,2,07,05,1,10,01,24,L624,Er₁
320,278411.03,312080.27,1,11,201.20,10.10,355.10,2,07,05,1,10,01,24,L624,Er₁
321,278509.67,309610.69,2,26,311.80,11.40,282.70,2,07,05,1,10,01,24,L624,Er₁
322,280563,314036,2,26,256.50,31.20,215.70,2,12,05,2,20,01,02,L102,B₂
323,279080.15,312889.37,1,11,229.00,19.60,294.60,2,12,05,2,20,01,02,L102,B₂
324,279290.15,313004.37,1,11,249.40,24.20,3.60,2,12,05,2,20,01,02,L102,B₂
325,278586.03,311830.27,1,11,252.40,29.30,17.30,2,12,05,2,20,01,02,L102,B₂
326,278351.03,311865.27,1,11,209.70,14.20,321.00,2,12,05,2,20,01,02,L102,B₂
327,282204.32,311545.24,1,12,512.70,35.10,240.30,2,12,03,2,20,02,02,L102,B₂
328,280109.32,310495.31,1,12,650.60,36.10,92.20,2,,,,,,82,L983,R
329,283049.32,310555.24,1,12,356.30,39.80,24.30,2,,,,,,82,L983,R
330,282839.32,310370.24,1,12,422.30,52.00,319.20,2,,,,,,82,L983,R
331,279109.32,310375.31,2,26,383.30,14.20,290.00,2,,,,,,82,L983,R
332,278569.67,309405.69,2,26,309.00,24.30,253.20,2,,,,,,82,L983,R
333,278574.67,309295.69,2,26,296.20,27.60,293.20,2,,,,,,82,L983,R
334,283068.37,314164.91,1,12,609.80,24.90,201.80,2,,,,,,82,L983,R
335,277059.67,311170.69,1,11,209.90,25.20,23.10,2,12,05,2,20,02,02,L102,B₂
336,280660.46,316745.83,1,11,288.40,28.50,199.50,2,12,05,2,20,01,02,L102,B₂
337,276719.67,311115.69,1,11,224.80,22.60,295.00,2,12,05,2,20,02,02,L102,B₂
338,276272,310866.93,1,11,297.30,27.70,20.50,2,12,05,2,20,02,02,L102,B₂
339,278854.32,311090.31,2,26,299.70,17.30,237.30,2,12,01,1,10,01,01,L101,B₁
340,280929.19,312354.5,1,12,598.20,36.40,269.40,2,12,03,2,20,02,02,L102,B₂
341,278730.66,315288.51,1,11,296.80,18.20,25.20,2,12,05,2,20,02,02,L102,B₂
342,277894,314389,1,11,305.80,35.50,172.10,2,12,05,2,20,01,02,L102,B₂
343,279740.66,314638.51,1,11,225.60,33.80,107.70,2,12,05,2,20,02,02,L102,B₂
344,278459,314729,1,11,334.80,14.20,60.00,2,12,06,3,30,03,03,L103,B₃
345,278479.67,310785.69,1,11,236.20,31.00,192.80,2,12,05,2,,,29,L929,Bs
346,282524.19,313679.5,1,12,610.70,28.70,185.40,2,12,06,3,,,29,L929,Bs
347,282259.19,313594.5,1,12,624.90,28.30,172.70,2,12,06,3,,,29,L929,Bs
348,282749.19,313534.5,1,12,521.80,22.60,160.70,2,12,06,3,,,29,L929,Bs
349,282624.19,313564.5,1,12,557.40,24.70,188.80,2,12,06,3,,,29,L929,Bs
350,279234.32,309645.31,1,12,468.90,21.10,311.20,2,12,05,2,20,02,02,L102,B₂
351,278794,309011,2,26,375.70,18.10,271.00,2,12,05,2,20,02,02,L102,B₂
352,282559,312208,1,12,617.20,37.30,36.20,2,12,01,1,20,02,01,L101,B₁
353,283773.37,312004.91,1,12,430.50,32.70,80.20,2,12,01,1,10,02,01,L101,B₁
354,282084.02,315323.57,2,26,369.90,20.30,320.80,2,12,05,2,20,03,14,L314,DRb₂
355,282688,315834,2,26,355.10,1.50,155.50,2,12,01,1,10,02,13,L313,DRb₁
356,279204.32,309365.31,1,12,495.20,28.90,283.00,2,12,01,1,10,01,01,L101,B₁
357,279204.32,309365.31,1,12,495.20,28.90,283.00,2,12,01,1,10,01,01,L101,B₁
358,280465.15,312319.37,2,26,425.20,39.00,28.00,2,12,03,2,20,02,02,L102,B₂
359,280340.15,312609.37,2,26,377.20,11.40,254.10,2,12,03,2,20,01,02,L102,B₂
360,279840.15,312739.37,2,26,279.80,8.90,286.00,2,12,03,2,20,01,02,L102,B₂
361,279905.15,312569.37,2,26,301.20,36.90,27.40,2,12,03,2,20,01,02,L102,B₂
362,279741,311628,2,26,336.80,18.50,251.70,2,12,01,1,20,01,01,L101,B₁
363,279674.32,310225.31,1,12,592.50,36.70,252.00,2,12,01,1,10,01,01,L101,B₁
364,278864,311546,1,11,270.90,11.70,240.90,2,12,01,1,20,01,01,L101,B₁
365,277599.67,310245.69,1,11,189.60,22.30,228.70,2,07,05,1,10,09,24,L624,Er₁
366,278319.67,310100.69,1,11,250.00,28.70,13.30,2,07,05,1,10,09,24,L624,Er₁
367,282659.19,313729.5,1,12,659.80,33.50,177.90,2,12,01,1,10,02,01,L101,B₁
368,279550.15,312759.37,1,11,255.40,18.90,49.30,2,12,05,2,20,01,02,L102,B₂
369,280580.15,312244.37,1,12,465.60,25.20,247.70,2,12,05,2,20,01,02,L102,B₂
370,278109.67,311510.69,1,11,210.00,24.70,271.90,2,12,05,2,20,01,02,L102,B₂
371,279494.32,311290.31,2,26,361.70,16.00,339.40,2,12,05,2,20,01,02,L102,B₂
372,279624.32,310200.31,1,12,558.20,28.70,289.10,2,12,03,2,20,02,02,L102,B₂
373,281879.32,311525.24,1,12,524.70,40.90,86.00,2,12,03,3,20,02,02,L102,B₂
374,281984.32,311210.24,1,12,435.40,39.60,92.70,2,12,03,2,20,02,02,L102,B₂
375,281919.32,310785.24,1,12,334.60,37.30,158.00,2,12,01,1,10,01,01,L101,B₁
376,281719.32,311040.24,1,12,459.40,41.60,49.40,2,12,01,1,10,01,01,L101,B₁
377,280805.15,312974.37,2,26,443.70,20.30,298.40,2,12,01,1,10,02,01,L101,B₁
378,282964.19,314004.5,1,12,527.40,18.80,208.50,2,,,,,,82,L983,R
379,281839.19,314019.5,1,12,577.60,33.90,242.10,2,,,,,,82,L983,R
380,281294.19,313719.5,2,26,444.70,15.40,305.90,2,,,,,,82,L983,R
381,281339.19,313279.5,1,12,510.20,35.00,284.60,2,,,,,,82,L983,R
382,281514.19,313179.5,1,12,645.20,34.90,285.80,2,,,,,,82,L983,R
383,281329.19,312974.5,1,12,586.90,36.10,290.00,2,,,,,,82,L983,R
384,280919.19,312484.5,1,12,532.50,37.50,317.60,2,,,,,,82,L983,R
385,280869.19,311869.5,1,12,635.40,40.10,281.30,2,,,,,,82,L983,R
386,279480.66,314848.51,1,11,247.30,24.40,233.10,2,12,05,2,20,02,02,L102,B₂
387,283353.37,313034.91,1,12,419.10,27.40,106.20,2,12,03,2,,,29,L929,Bs
388,283128.37,312704.91,1,12,495.30,31.80,135.70,2,12,03,2,,,29,L929,Bs
389,283138.37,312529.91,1,12,460.60,43.00,114.00,2,12,03,2,,,29,L929,Bs
390,283059.19,312019.5,1,12,411.60,33.20,110.50,2,12,05,2,,,29,L929,Bs
391,282879.19,311914.5,1,12,432.10,33.90,159.20,2,12,05,2,,,29,L929,Bs
392,279204.32,309365.31,1,12,495.20,28.90,283.00,2,12,01,1,10,01,01,L101,B₁
393,281174.32,310470.24,1,12,460.00,24.50,213.90,2,12,01,1,10,01,01,L101,B₁
394,278724.32,310050.31,2,26,329.60,21.00,286.10,2,07,05,1,10,01,24,L624,Er₁
395,278584.67,309960.69,2,26,314.10,28.20,278.60,2,07,05,1,10,01,24,L624,Er₁
396,278329.67,309835.69,1,11,265.40,18.80,225.50,2,07,05,1,10,09,24,L624,Er₁
397,278199.67,309715.69,1,11,262.60,21.20,264.70,2,07,05,1,10,09,24,L624,Er₁
398,278284.67,309590.69,1,11,271.20,16.10,256.40,2,07,05,1,10,09,24,L624,Er₁
399,278189.67,309600.69,1,11,255.00,8.20,289.80,2,07,05,1,10,09,24,L624,Er₁
400,279489.32,309840.31,1,12,542.10,24.10,277.90,2,12,03,2,20,02,02,L102,B₂
401,278101,311364,1,11,205.50,13.90,247.10,2,12,05,2,20,02,02,L102,B₂
402,282339.19,312179.5,1,12,608.40,28.70,20.90,2,12,03,2,20,02,02,L102,B₂
403,281894.32,311255.24,1,12,500.80,30.10,105.00,2,12,01,1,10,01,01,L101,B₁
404,281509.32,311490.24,1,12,620.20,33.90,97.80,2,12,01,1,10,01,01,L101,B₁
405,279200.15,312854.37,1,11,282.60,20.50,267.50,2,12,01,1,10,01,01,L101,B₁
406,280154.32,311010.31,1,12,581.30,31.70,16.70,2,,,,,,82,L983,R
407,279134.32,310550.31,2,26,368.10,21.20,301.50,2,,,,,,82,L983,R
408,282624.32,310405.24,1,12,286.60,35.00,320.10,2,,,,,,82,L983,R
409,281739.32,310045.24,1,12,285.70,29.20,114.90,2,,,,,,82,L983,R
410,279349.32,309750.31,1,12,496.20,33.50,317.20,2,,,,,,82,L983,R
411,279319.32,309630.31,1,12,501.90,27.80,276.60,2,,,,,,82,L983,R
412,280235.15,314319.37,1,11,233.10,18.10,225.70,2,,,,,,82,L983,R
413,280440.15,314264.37,2,26,260.30,7.00,263.80,2,,,,,,82,L983,R
414,280934.19,314194.5,2,26,326.40,24.50,233.60,2,,,,,,82,L983,R
415,283307.48,314599.09,2,26,709.10,36.10,4.00,2,12,01,1,10,01,13,L313,DRb₁
416,278719.32,310610.31,2,26,281.30,30.20,344.70,2,12,05,2,20,01,02,L102,B₂
417,278736,310759,2,26,270.00,1.40,225.00,2,12,05,2,20,01,02,L102,B₂
418,276539.67,310575.69,1,11,306.50,25.20,106.80,2,12,01,1,10,02,01,L101,B₁
419,278399.67,311685.69,1,11,208.30,20.90,237.10,2,12,03,2,20,01,02,L102,B₂
420,283313.37,313084.91,1,12,449.80,34.20,125.80,2,12,03,2,20,02,02,L102,B₂
421,282854.19,312619.5,1,12,567.30,33.20,123.60,2,12,03,2,20,02,02,L102,B₂
422,279745.15,313299.37,1,11,265.50,15.10,268.00,2,,,,,,82,L983,R
423,281419.19,312424.5,1,12,890.00,36.50,288.00,2,,,,,,82,L983,R
424,281049.19,312404.5,1,12,679.10,39.60,276.00,2,,,,,,82,L983,R
425,281124.19,312289.5,1,12,730.50,46.90,232.50,2,,,,,,82,L983,R
426,278226.03,311945.27,1,11,196.50,18.20,212.10,2,,,,,,82,L983,R
427,283174.07,310830.71,1,12,332.70,32.40,203.40,2,12,03,2,20,02,02,L102,B₂
428,278129.67,309510.69,1,11,251.80,10.30,219.40,2,07,05,1,10,09,24,L624,Er₁
429,282439.32,310030.24,1,12,305.80,32.90,232.10,2,12,06,3,30,02,03,L103,B₃
430,282164.32,309915.24,1,12,290.90,36.10,278.10,2,12,05,2,20,02,02,L102,B₂
431,281999.19,313934.5,1,12,676.90,38.70,329.50,2,12,03,2,20,02,02,L102,B₂
432,280225.15,313044.37,2,26,313.20,11.10,13.70,2,12,03,2,20,01,02,L102,B₂
433,277799.67,310295.69,1,11,201.40,23.10,233.70,2,12,05,2,20,02,02,L102,B₂
434,283038.72,316702.96,2,26,286.00,10.90,228.60,2,,,,,,82,L983,R
435,280795.15,314159.37,2,26,306.10,21.80,273.80,2,12,01,1,10,02,01,L101,B₁
436,280595.15,312564.37,2,26,440.60,17.20,266.30,2,12,01,1,10,01,01,L101,B₁
437,281399.02,314708.57,2,26,375.70,16.40,265.50,2,12,01,1,10,03,13,L313,DRb₁
438,280614.32,310920.31,1,12,529.40,31.00,144.00,2,12,01,1,10,01,01,L101,B₁
439,283248.37,314044.91,1,12,588.90,23.80,227.20,2,12,03,2,20,02,02,L102,B₂
440,281619.19,313679.5,1,12,605.80,33.80,289.10,2,12,01,1,10,02,01,L101,B₁
441,283097.48,315579.09,2,26,422.70,24.60,348.40,2,12,01,1,10,02,13,L313,DRb₁
442,281728,314909,2,26,425.90,15.80,309.70,2,12,01,1,10,02,13,L313,DRb₁
443,282228,314937,2,26,472.90,21.00,321.10,2,12,05,2,20,03,14,L314,DRb₂
444,281919.19,312499.5,1,12,731.40,30.60,127.80,2,12,01,1,10,02,01,L101,B₁
445,280439.32,311485.31,1,12,514.10,28.80,270.50,2,12,01,1,10,01,01,L101,B₁
446,282053,309724,1,12,249.10,34.70,288.30,2,12,05,2,20,02,02,L102,B₂
447,281714.32,310680.24,1,12,336.50,44.60,193.10,2,12,03,2,10,02,28,L828,Li
448,282689.32,310950.24,1,12,247.80,47.90,78.50,2,12,03,2,10,02,28,L828,Li
449,281514.32,310725.24,1,12,504.50,47.40,77.20,2,12,03,2,10,02,28,L828,Li
450,281879.32,310655.24,1,12,246.80,37.20,147.40,2,12,03,2,10,02,28,L828,Li
451,278632,311271,1,11,262.10,28.40,45.70,2,12,03,2,30,01,02,L102,B₂
452,278924.32,311400.31,2,26,266.70,9.50,246.10,2,12,03,2,20,01,02,L102,B₂
453,282434.19,312614.5,1,12,652.70,27.50,151.40,2,12,03,2,20,02,02,L102,B₂
454,282699.19,312489.5,1,12,605.10,30.00,201.00,2,12,03,2,20,02,02,L102,B₂
455,282104.32,311480.24,1,12,457.00,33.00,167.40,2,12,01,1,10,02,01,L101,B₁
456,278066.03,311850.27,1,11,192.60,14.60,273.90,2,,,,,,82,L983,R
457,277729.67,310770.69,1,11,198.60,17.00,238.30,2,,,,,,82,L983,R
458,283227.48,315179.09,2,26,461.60,16.30,344.60,2,12,01,1,10,01,13,L313,DRb₁
459,277744.67,310730.69,1,11,191.90,12.20,215.90,2,,,,,,82,L983,R
460,277869.67,310670.69,1,11,209.80,12.00,254.50,2,,,,,,82,L983,R
461,277744.67,310600.69,1,11,194.40,16.30,211.80,2,,,,,,82,L983,R
462,277734.67,309380.69,1,11,212.90,17.60,222.20,2,,,,,,82,L983,R
463,283025.61,316635.38,2,26,304.30,11.80,339.80,2,07,05,2,20,02,14,L314,DRb₂
464,281694.32,310400.24,1,12,327.30,51.30,105.10,2,12,03,2,10,02,28,L828,Li
465,281729.19,314039.5,1,12,525.10,24.10,309.40,2,12,03,2,20,02,02,L102,B₂
466,280465.15,313034.37,2,26,361.70,14.60,310.00,2,12,03,2,20,01,02,L102,B₂
467,281134.19,312519.5,1,12,646.40,35.30,269.40,2,12,03,2,20,02,02,L102,B₂
468,282819.19,312729.5,1,12,637.00,30.60,139.50,2,12,01,1,10,02,01,L101,B₁
469,283208.37,313014.91,1,12,500.20,36.40,128.20,2,12,01,1,10,02,01,L101,B₁
470,282514.02,315408.57,2,26,406.70,25.90,324.10,2,12,01,1,10,03,13,L313,DRb₁
471,278969.32,309360.31,2,26,423.50,22.80,284.60,2,12,05,2,20,02,02,L102,B₂
472,281654.19,314449.5,2,26,480.00,24.50,281.60,2,12,01,1,10,02,13,L313,DRb₁
473,280899.02,314548.57,2,26,293.70,26.20,275.80,2,12,05,2,20,02,02,L102,B₂
474,281062,314317,2,26,335.80,10.80,288.10,2,12,05,2,30,02,02,L102,B₂
475,283159.07,311385.71,1,12,258.00,33.90,344.10,2,12,03,2,20,02,02,L102,B₂
476,283006,311139,1,12,259.50,17.60,282.00,2,12,03,2,20,02,02,L102,B₂
477,282034.32,310730.24,1,12,264.00,34.10,169.30,2,12,03,2,20,02,02,L102,B₂
478,280375.15,314204.37,2,26,237.70,17.60,208.80,2,12,05,2,20,01,02,L102,B₂
479,280755.15,314159.37,2,26,285.20,17.80,261.00,2,12,05,2,20,02,02,L102,B₂
480,280365.15,313924.37,2,26,246.60,19.90,351.00,2,12,05,2,20,01,02,L102,B₂
481,279355.15,312449.37,1,11,277.40,18.20,335.40,2,12,03,2,20,01,02,L102,B₂
482,279010.15,312619.37,1,11,216.50,15.10,14.60,2,12,05,3,30,03,03,L103,B₃
483,281244.32,310835.24,1,12,528.10,26.30,279.00,2,12,03,2,20,02,02,L102,B₂
484,281244.32,310835.24,1,12,528.10,26.30,279.00,2,12,03,2,20,02,02,L102,B₂
485,281359.32,310305.24,1,12,433.00,40.70,244.80,2,12,03,2,20,02,02,L102,B₂
486,283408.37,312664.91,1,12,379.10,27.80,156.70,2,12,03,2,20,02,02,L102,B₂
487,281874.19,312479.5,1,12,737.90,26.30,139.60,2,12,03,2,20,02,02,L102,B₂
488,277669.67,309060.69,1,11,194.30,11.90,322.60,2,,,,,,82,L983,R
489,279675.15,311944.37,2,26,260.10,17.70,223.00,2,,,,,,99,L999,E
490,282959.32,311355.24,1,12,226.90,10.30,304.10,2,,,,,,99,L999,E
491,281154.19,311724.5,1,12,729.70,34.20,234.90,2,12,03,3,20,02,02,L102,B₂
492,278569.67,310410.69,2,26,283.80,8.00,254.40,2,,,,,,99,L999,E
493,281244.19,314219.5,2,26,378.50,2.90,270.40,2,,,,,,94,L994,W
494,279890.15,313124.37,2,26,280.00,1.20,30.30,2,,,,,,94,L994,W
495,278880.15,312599.37,1,11,218.40,11.70,281.70,2,,,,,,93,L993,C
496,281318,314297,2,26,396.20,11.60,284.60,2,12,01,1,20,02,01,L101,B₁
497,278199.67,310760.69,1,11,277.80,22.10,6.70,2,12,01,1,10,02,01,L101,B₁
498,280959.02,317083.57,2,22,369.10,24.40,14.80,2,12,03,2,20,01,02,L102,B₂
499,279825.66,315013.51,1,11,289.40,25.90,109.20,2,12,01,1,10,01,01,L101,B₁
500,280650.15,312894.37,2,26,421.40,16.20,313.90,2,12,01,1,10,01,01,L101,B₁
501,282644,312376,1,12,541.80,24.90,190.80,2,12,06,3,30,02,03,L103,B₃
502,279122,312351,1,11,279.70,8.40,293.70,2,12,01,1,20,01,01,L101,B₁
503,278144.67,309075.69,2,26,262.70,14.80,253.20,2,12,01,1,10,01,01,L101,B₁
504,283344.07,310365.71,1,12,457.10,40.10,264.10,2,12,03,2,20,02,02,L102,B₂
505,280190.15,313709.37,2,26,246.00,22.90,51.30,2,12,05,2,20,01,02,L102,B₂
506,281049,313379,2,26,394.30,13.50,283.50,2,12,05,2,20,02,02,L102,B₂
507,279390.15,312589.37,1,11,257.00,19.40,236.80,2,12,03,2,20,01,02,L102,B₂
508,279660.15,312444.37,2,26,298.10,15.60,318.30,2,12,03,2,20,01,02,L102,B₂
509,282968,312252,1,12,491.00,30.90,15.60,2,12,03,2,20,02,02,L102,B₂
510,280595.15,311809.37,1,12,530.70,23.90,313.30,2,12,01,1,10,01,01,L101,B₁
511,280285.15,314119.37,2,26,244.00,13.50,276.40,2,,,,,,93,L993,C
512,279070.15,312484.37,1,11,239.30,14.70,315.70,2,,,,,,93,L993,C
513,278689.32,310260.31,2,26,317.50,7.80,251.70,2,,,,,,93,L993,C
514,281143,317075,2,22,348.50,19.30,9.60,2,12,05,2,20,01,02,L102,B₂
515,277541.03,313155.27,1,11,240.00,26.20,116.30,2,12,01,1,10,01,01,L101,B₁
516,279579.32,309915.31,1,12,626.30,37.40,285.30,2,12,01,1,10,01,01,L101,B₁
517,278144.67,309075.69,2,26,262.70,14.80,253.20,2,12,01,1,10,01,01,L101,B₁
518,280357,313887,2,26,260.00,1.70,315.00,2,12,01,1,10,01,01,L101,B₁
519,283054.32,310805.24,1,12,278.50,26.70,245.70,2,12,05,3,30,02,03,L103,B₃
520,283364.07,310585.71,1,12,420.40,32.40,270.20,2,12,03,2,20,02,02,L102,B₂
521,282954.32,310615.24,1,12,323.10,29.90,356.70,2,12,03,2,20,02,02,L102,B₂
522,283009.32,310715.24,1,12,276.60,24.60,262.90,2,12,05,3,30,02,03,L103,B₃
523,282813,310664,1,12,257.30,31.00,302.60,2,12,05,2,20,02,02,L102,B₂
524,278719.32,311595.31,1,11,249.20,18.50,187.10,2,12,03,2,20,01,02,L102,B₂
525,278829,311349,1,11,251.30,5.80,255.70,2,12,05,3,30,02,03,L103,B₃
526,278699.32,310825.31,2,26,297.30,17.10,208.60,2,12,01,1,10,01,01,L101,B₁
527,282649.19,312234.5,1,12,550.10,38.00,53.10,2,12,03,2,20,02,02,L102,B₂
528,281694.19,311934.5,1,12,751.80,29.50,124.70,2,12,03,2,20,02,02,L102,B₂
529,279825.15,313744.37,1,11,226.20,7.50,327.10,2,,,,,,93,L993,C
530,279395.15,313329.37,1,11,230.00,5.90,247.10,2,,,,,,93,L993,C
531,280135.15,312649.37,2,26,330.90,11.30,281.30,2,,,,,,93,L993,C
532,280180.15,312489.37,2,26,334.30,10.10,241.40,2,,,,,,93,L993,C
533,278970.15,311974.37,1,11,231.70,6.90,341.50,2,,,,,,93,L993,C
534,278529.67,311545.69,1,11,215.90,7.10,246.70,2,,,,,,93,L993,C
535,277914.67,311225.69,1,11,192.00,6.20,303.90,2,,,,,,93,L993,C
536,282114.02,315938.57,2,26,287.50,16.40,329.00,2,12,01,1,10,01,13,L313,DRb₁
537,277969.67,311160.69,1,11,197.10,8.80,267.40,2,,,,,,93,L993,C
538,277959.67,310505.69,1,11,194.30,15.80,179.10,2,,,,,,93,L993,C
539,281784.02,316948.57,1,11,332.70,17.30,347.60,2,12,05,2,20,01,02,L102,B₂
540,279579.32,309915.31,1,12,626.30,37.40,285.30,2,12,01,1,10,01,01,L101,B₁
541,282819.02,315938.57,2,26,303.40,17.20,9.90,2,12,05,2,20,02,14,L314,DRb₂
542,280815.15,312164.37,1,12,572.10,25.00,277.20,2,12,01,1,10,01,01,L101,B₁
543,282754.32,310225.24,1,12,425.10,29.70,297.10,2,12,03,2,20,02,02,L102,B₂
544,282549.32,310425.24,1,12,269.00,52.60,10.60,2,12,05,2,10,02,28,L828,Li
545,282149.32,311075.24,1,12,314.70,17.60,205.10,2,12,05,3,30,03,03,L103,B₃
546,280005.15,313704.37,2,26,228.90,24.90,245.20,2,12,05,2,20,01,02,L102,B₂
547,282004.19,311724.5,1,12,577.70,36.70,205.30,2,12,03,3,20,02,02,L102,B₂
548,278664.32,310435.31,2,26,300.00,13.90,5.60,2,12,01,1,10,02,01,L101,B₁
549,278329.67,310415.69,1,11,254.80,30.10,349.60,2,12,01,1,10,02,01,L101,B₁
550,282959.19,314429.5,1,12,669.10,24.20,200.30,2,12,03,2,20,02,02,L102,B₂
551,281934.32,311595.24,1,12,530.40,33.60,158.30,2,12,01,1,10,01,01,L101,B₁
552,281604.32,311585.24,1,12,667.10,44.90,202.30,2,12,01,1,10,01,01,L101,B₁
553,280134.32,311265.31,1,12,460.30,28.70,47.60,2,12,01,1,10,01,01,L101,B₁
554,279299.32,310840.31,2,26,385.80,18.20,301.00,2,12,01,1,10,01,01,L101,B₁
555,277489.67,309100.69,1,11,188.00,7.40,339.70,2,,,,,,93,L993,C
556,283192.48,316344.09,2,26,291.20,17.90,139.40,2,07,05,1,10,01,24,L624,Er₁
557,283482.48,316174.09,2,26,292.50,18.40,352.70,2,12,05,2,20,02,14,L314,DRb₂
558,280974.19,314459.5,2,26,321.90,17.50,235.90,2,,,,,,82,L983,R
559,282584.02,315303.57,2,26,479.60,41.80,299.10,2,,,,,,82,L983,R
560,282814.02,315078.57,2,26,560.60,42.10,327.30,2,,,,,,82,L983,R
561,282954.02,314898.57,2,26,675.00,36.60,336.20,2,,,,,,82,L983,R
562,283292.48,314869.09,2,26,547.00,36.90,62.40,2,,,,,,82,L983,R
563,283287.48,315854.09,2,26,327.50,15.00,291.80,2,12,05,2,20,02,14,L314,DRb₂
564,279579.32,309915.31,1,12,626.30,37.40,285.30,2,12,01,1,10,01,01,L101,B₁
565,282484.02,316708.57,1,11,298.30,30.40,112.40,2,12,05,2,20,01,02,L102,B₂
566,277416.03,314335.27,1,11,293.90,19.80,205.40,2,12,01,1,10,02,01,L101,B₁
567,280864.19,314194.5,2,26,295.00,17.90,242.80,2,12,05,3,30,03,03,L103,B₃
568,281129,314104,2,26,352.00,15.00,230.10,2,12,05,3,30,02,03,L103,B₃
569,280107,313263,2,26,278.50,10.20,263.30,2,12,05,3,30,01,03,L103,B₃
570,282889.32,309730.24,1,12,498.20,32.20,20.30,2,12,01,1,10,02,01,L101,B₁
571,282899.02,315798.57,2,26,343.30,12.00,8.90,2,12,05,2,20,02,14,L314,DRb₂
572,282609.02,316013.57,2,26,305.00,27.30,321.30,2,12,05,2,20,02,14,L314,DRb₂
573,282579.02,315863.57,2,26,326.70,13.40,342.00,2,12,05,2,20,02,14,L314,DRb₂
574,278960.15,312354.37,1,11,241.10,20.80,262.10,2,12,05,2,20,01,02,L102,B₂
575,282964.02,314763.57,2,26,710.30,33.60,57.30,2,12,01,1,10,03,13,L313,DRb₁
576,280912,313183,2,26,421.30,16.10,29.60,2,12,01,1,20,02,01,L101,B₁
577,282729.32,310365.24,1,12,378.20,36.20,292.90,2,12,05,2,20,02,02,L102,B₂
578,282249.32,311130.24,1,12,373.60,29.00,239.60,2,12,03,2,20,02,02,L102,B₂
579,283224.07,309830.71,1,12,506.10,29.20,320.30,2,12,03,2,20,02,02,L102,B₂
580,280305.15,313384.37,2,26,278.20,26.20,23.40,2,12,05,2,20,01,02,L102,B₂
581,279740.15,313559.37,1,11,244.00,33.40,21.60,2,12,05,2,20,01,02,L102,B₂
582,281779.19,311824.5,1,12,702.20,40.20,128.70,2,12,03,2,20,02,02,L102,B₂
583,281189.32,311170.24,1,12,604.00,26.70,202.80,2,12,01,1,10,01,01,L101,B₁
